,count,percentage,EOA_count,EOA_percentage
erd163urrqcf8kmgfuv6gqcl3xfegs82y7mc52y4mq2l87swh4ucen2qynvjx8,0,0.0,0,0.0
erd1ayh45s5l23740nwckck7p3fshw4hn3rk48ky5te0u9xvma7rftzq5ypac9,0,0.0,0,0.0
erd1aykg6s50ut2wj5y7qxd4k78y8k4p0pn3uq0uk3velhmprvcc5kdsugs2uz,0,0.0,0,0.0
erd1c3yxywud5wtc4kug7urzl3xnh62r5g6tzxyu3735cncucwdmnlzqvf3m8q,0,0.0,0,0.0
erd1633z8c5pkdr9c5hmt39tgeapd44kdrwz7vylftrqpml7uvus5kasqwwfs7,0,0.0,0,0.0
erd1c3vq9t7u3hzlnglh3j0xz25uel2endjrxzr7a9sdvak29qwvk29scj4zf8,0,0.0,0,0.0
erd1c3etxvv776gu3zwe0zx6ka863ffj0a49qwlytnmuyye8qur7y6jqkct72j,0,0.0,0,0.0
erd1c2tqr0pf2wwplk4l6vgg4s6dcqfyputrks8rz2f0d6xj9txha3wq042lj8,0,0.0,0,0.0
erd16374yn5wag9nzhg9tdyeuz3xmlc0ymgrh3zx6222frfvznna90msm4vs4g,0,0.0,0,0.0
erd163fg3m05ldsafgmwf2gavpwd8064306yky5406l7a3wd9e6gnsyst4hknh,0,0.0,0,0.0
erd1c26jtjf5f6ae8wm6t0wn7usneugcnsdk99e6akzz5g0v4wh7kmaspxgf3x,0,0.0,0,0.0
erd1c0ypsnfssmah7y9kaldndrng87xk503jzmtf8jcm9p4wkfjf7vjs3685pd,0,0.0,0,0.0
erd1c0hrl6ypjgznjxjjk0u3x5yl7uq0uw4ypup9deu9qvwngagsvkus0y2zeu,0,0.0,0,0.0
erd1c0gwn8yxgjp6m0d6y99jp8fk3lz4wjf0jdcgseut3694yvkdp83q86gs6x,0,0.0,0,0.0
erd1c06yadn5a2qcjcal3gt6dyfrhsrm6e6qtm74fez88p3cluepr6yq67gy8n,0,0.0,0,0.0
erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k,0,0.0,0,0.0
erd1azsaqhfj5dekvuxelp562zlylyxfuy59esncgjh6nrjvnjjxrshqd98ky3,0,0.0,0,0.0
erd1azmurpq85kpxqntp06gmxl6paukz5jlvqcnz5fl8sgsvkz20mressvaxhg,0,0.0,0,0.0
erd1azlgupadcfytv2k0jprwga3pctuz0mty9prpac0695qnjl655hrqpfgut6,0,0.0,0,0.0
erd1azhun3upql5vwj8sdky9jpkvv3r0vm2xl3gyv0x6hu37fsaecxnqt020q0,0,0.0,0,0.0
erd1az5l8q8vgr03qkkttg5z8tp3ul7u7cmm9n3whl26rtme8vksmvjqjrvuhh,0,0.0,0,0.0
erd163hqce6a4qeanqurdla2cvxqaq5pwu2rxev6m4n4cu9e0xq83j9qsx7sqv,0,0.0,0,0.0
erd163nvzeg8mscee3x88scyt8w478ekhqpj3j8nj7ep8ttlclm8yl3szxrd2z,0,0.0,0,0.0
erd1ayykkhhqk4xdepdqhyddrsvnnhk5mnpcc2jd3ta5fdapqq4lrv6sa243zt,0,0.0,0,0.0
erd1ayqx7ssflmgdx0lw09qhxfptgzsvyq3g4j02lcam20zre4yp04fs6vwese,0,0.0,0,0.0
erd1aykppuxcxyayv2500wn4ndu4adfgpr8uxjhmcmf4z0e24frzmveqentzn0,0,0.0,0,0.0
erd1a9xa8ffkfkzmrwrks6q49cfv0xjuwujug9q6fya6lcnv2uw3534qwcgj82,0,0.0,0,0.0
erd16992fam343t4keu3jnxfjy2nepm5rgcnekmt4mvwdgzthr7g8z2qkwf53z,0,0.0,0,0.0
erd1a9urqxspv8ev924nqnsvnvucm7j2rmlw0u4jh2v02lr886m0c9uqsewpg0,0,0.0,0,0.0
erd16eq2x378txy8jzjkag2ewjpq0qw47lj05wyjkvqwk2ngjkp604wqst9vmu,0,0.0,0,0.0
erd19lruk3s6hf0rdscqff7l844l7jgmgeh5stv737u98u35r6rmttqskunxsm,0,0.0,0,0.0
erd19lru0u3ah3z5tjkg8zeuddj7uhjvmdatp2m6r3wae0w5rw6cz8tq6emhre,0,0.0,0,0.0
erd16ea6pd7ldtpf2gywfe5plvu2nfkaldvwdhcgjpcv5ugqa57dehvq9kll92,0,0.0,0,0.0
erd19lh5dhlwj46urgvdqpupmyaurwc07ptakldk5lcq4nnuzfplmu7s9krmm6,0,0.0,0,0.0
erd19lf3dwh305a0jrl4ptv2fy2vv94h0ha5zu4seswfwu27seva02vqphp0pg,0,0.0,0,0.0
erd16elukt5054hyx2rfhekpws9y485kt0jkqfzrqxz0v3yxp7mqln4skk92vf,0,0.0,0,0.0
erd16em5r64vn0g9a53dapgytml39ln899vh72qvh2k5dcp34n8skn6q86s5l7,0,0.0,0,0.0
erd19l3ccgdt2k92kt2dzt9q06zwa5ceujqnnncfcwrqh6clyaelemuqnv57m7,0,0.0,0,0.0
erd19l225hwhtuz6fnhws2hpua8h6hcsfgrf2l3708d0x0urpzmu80fsp3ugq3,0,0.0,0,0.0
erd19kz2p73dh2urzdhh22gx9sqsffktj9xup5wzp2c6ywc69g9fmn0qs633y4,0,0.0,0,0.0
erd16epaq8u0fru7maeunltasstcxv2qrpa3qx34axpy42jppw2h4k8sl045xn,0,0.0,0,0.0
erd19kqfnve3fpxsulj7kjte4amrt4aycn00nxy60edjnya4vdcnp5ds9tjq0r,0,0.0,0,0.0
erd19hthezaddmksh7p9gnruh59mrkwylvkvhzhej6283lhukfvhkt3qhyey6l,0,0.0,0,0.0
erd19kk2qj7pvtdqe8envv35wcgg4eawvke8uknztjve3pz530qxe3rqc0p4er,0,0.0,0,0.0
erd19kh9pxmhl6zm737278gxc4fdasmzlq3auhx5heu9jrw9hnaq76wspzp26c,0,0.0,0,0.0
erd19kh8aqy0gklken8rjkt2mgmka29y0hak9qstd5pmy2ss3sc2a4mq7m6fk4,0,0.0,0,0.0
erd19kga7eau9edc7k8ayenmhw943qfdrl2h0cdlyz5j8mexs2p4g9gsyxawa6,0,0.0,0,0.0
erd19kemgphv62tgjqc32arfykj202fd7l6kfh9ej5zhcsd32nyelvkqej3qph,0,0.0,0,0.0
erd19k9dulh573e2krtlkltqg6hualgfcy4vtp2l5e7e6snzfme5u3ystvntek,0,0.0,0,0.0
erd16evd4jczrrqwmykl0n68f5v7sc97zztgjkh8f89slvqnsnltd9lqrpafnn,0,0.0,0,0.0
erd19jej95xuaj7nfh63sj3yj8kpauju0yuevmmkd73uh28xcjt758kqahcsd9,0,0.0,0,0.0
erd19jddhdeyd3t3mt658uf43yutzf94v3uuuwfxu2qa9zjfkmf974fseufkyc,0,0.0,0,0.0
erd16eyjjpwda9tg3rhwfmwmtdzdzuz0tfuantt5usxnxaz8g7y9zkzspzur38,0,0.0,0,0.0
erd16f0m9lzdt394csfa8qkpx2nx9al0l3uqe52fe8uej9r9j02c92gs4p08wu,0,0.0,0,0.0
erd19ltlc4xytl7l760d5ha6fma56vqx6ywsn7gqlsjfusvmuf40zsfsyqp2uy,0,0.0,0,0.0
erd19lyajnv3fr3udpt5vptf02extas4fy0ap3eu5adw0uyt9fj4x3dqnmvszn,0,0.0,0,0.0
erd19m5m2avmx3x6vpgnn8n298m2m8ea3uy3lgcqpyn3pslq4gj9j38sw66sxe,0,0.0,0,0.0
erd16e4596dty6hqvnxsjura36cw7n88jf89e74hlfvvjmxcqux3qyaq5grehh,0,0.0,0,0.0
erd19qjll66q0we9z2klznyjfvn4mwmfpr3lpw7zp0k3n0xx0jrcwwvqzxd0pz,0,0.0,0,0.0
erd16d0qcv5zjnrq94r2k52h5dzl0u56ctnj2cgvzx278p6rhwje9tcqrnkeg4,0,0.0,0,0.0
erd19qdg3jsv64cml0p43nfh0n7vndf0zcsq9vtcveultytrctswaqwszha99e,0,0.0,0,0.0
erd19q2z3vn5jxztvdutphm8vw7upjw9suawvkulz79egyd6c4l4zncqy6yu2r,0,0.0,0,0.0
erd19q03208fmjqa9m2ps8m56ma304j2lj9fyv0d7kymphl69ndm7mus0wk3xq,0,0.0,0,0.0
erd19pwp0vkpnrvt8qhzwcnu77prahp8txzjwgdcz5y5rp5s5uqjl4jsdyk2en,0,0.0,0,0.0
erd19ptt85x9da7q5rsq7y7qtdaq9pkxg0uxndzd94h9fxp0x47qnhssdp2lzw,0,0.0,0,0.0
erd16d77zjfzs0ha3an5k8s8npakw7za23lykfwqvweu56xh47y4d0vq2nxmly,0,0.0,0,0.0
erd19pg65wwknh7lf8z8qghzkn0cukad70d2jj6w6h4809m5e33arlrqkfc3w6,0,0.0,0,0.0
erd19p2g9h79hhjl4ag6whnjamen4r0vjns9tsacqfa69ny79zdf7nlsz2nqpp,0,0.0,0,0.0
erd16d7chrvmxgdhj4x9g4wjfx09gj75gcnt9lt090n7r5rjd2zcau9qszg5rw,0,0.0,0,0.0
erd19p26q5u46f6y38naglu57feadm3enr8u68fgx803hv4lkv7t25pq7tcean,0,0.0,0,0.0
erd19npkvzx2agyc7c5vad7yk9k3nkxpgl7npmxjv702xuz4ndyx025qxfg2pt,0,0.0,0,0.0
erd16d9c39a0v5ttnevwz9nwuqz8spuxsl9xf2erezxxcx6pz0xkgz3qgm5jqv,0,0.0,0,0.0
erd16deywydlkklrqsz65hl2c8p36ugmh8qkt5fwkl6tj5l9fx2nw8hsfll3sx,0,0.0,0,0.0
erd19n732a5xewa06vmaxgf9y0p4p3uavy2s09wla6a2vt2wcylvusrsnmprlw,0,0.0,0,0.0
erd19n6g7rn96mfpsy6tklh0r97jdnrzv3dg4skcgtvzud4d6w6cmtqqnx7jwq,0,0.0,0,0.0
erd19msq730xt0n2nfdhqhzrhgkwhe9naz63j40v84pzt5n56edd4dlq0zl8cn,0,0.0,0,0.0
erd19mn99gmv7tkphsffjy4qkg5l46dla8xcqn8ule97wumyy45d6l8s3xkpd2,0,0.0,0,0.0
erd16dyka88yu6nmlszdtghjnmrs950x05tcwl6yfh43z5zykasxqzwq560kdx,0,0.0,0,0.0
erd19mfhf7z9e0gmzcj8c0dj9njeu6xt7thswczt0y9a29fst4a59fmq8jphd2,0,0.0,0,0.0
erd19mfa4ez5ma394gf7nf8wp0vl3un5d4s07sfmx0pv7j4l5mj04sgsjsyz0d,0,0.0,0,0.0
erd19mdq9fsg8kfawmftau450r7msla9dfl9sr2nhdlk2nt87xypdcps3uz7af,0,0.0,0,0.0
erd19j025hj0qwytervk5ts2thpt9jq4cqmt3dur9r7rvdtcanz48s8sqa3n4q,0,0.0,0,0.0
erd19hnx9le5mazw2hgamw4vv2utjnsuy0sgg80796v2k32frazplg8sf2j0z5,0,0.0,0,0.0
erd1a9umclq4pnjkgg3a82rx0zm4hqa68xxmr9v3fm2f84xmr3cl40fqadf0fq,0,0.0,0,0.0
erd16hdhgs8pa7uejj8nj48yagw7nwlvnf293dxks36dzd2egx3z8shs00z59g,0,0.0,0,0.0
erd16gprr9pa0jdx0s3zsx0geve3m3z5qgw6l0wtk4gksdux8t7z9g2smdsej3,0,0.0,0,0.0
erd16greuap3khlcpf77eqgd6xur2t96yhcjxr4jgtag4ltwh0aszemss60m9h,0,0.0,0,0.0
erd19dzrergfw9638gpkw7lysmpv3p8x0xwhw7g9f0nqu3ssa9mwse6qdakknh,0,0.0,0,0.0
erd19dkmwedxdu6mc6ltd7exw33gw5c4r550c52z7ktrwdgkndwj93mslh6y76,0,0.0,0,0.0
erd16h66jsym3g6eezp5rt7z39er3r092wy0lcle0qck58dz5qnulp2sjy8mts,0,0.0,0,0.0
erd19ctng4k38lx7dr7v8cehpkey7cmlgxmhvrnzy99rv5ll6hwra7es678ssd,0,0.0,0,0.0
erd19cfuv7rccz6d4pn4gxjt5ukwcsl8nzj9amw0t3evxsx2058k9tgsgk88yl,0,0.0,0,0.0
erd19calhqrx9t9g5r46ftarljj0tgaunuc6t02zl03043wgt6tvversqx08hh,0,0.0,0,0.0
erd19c6vf8k2pfrg9d7csr2gj4uvgta7ahpxvfyy9af74xyggdyd4t2sv67nwk,0,0.0,0,0.0
erd16hdc6ehhcnaa9upk964qtsaldsf2gvqkfa54lnx4npqzxcpmu0tqsqy8ef,0,0.0,0,0.0
erd19c2zu5jgfpxlxjzmr9mwsk7v80as44e3q8ywyvu3nhlhm935jpgs7eeffy,0,0.0,0,0.0
erd19ah7jpxdfhfn8sa3y4eysjlc39syj4ekqgnr2kr8nzy0upquh7kq9takc4,0,0.0,0,0.0
erd16f4tlgy0lr9ag3zd9cs5nwpa7aekg0mgdm3qtrff8zzl9g8x6dzs2g555s,0,0.0,0,0.0
erd19agujf043f89x60pd23qxjcdjsneav40qmls0ah28gq22n9duygswqqvay,0,0.0,0,0.0
erd16hgae2vmlqfgv5m4xr4qdm2sj8v9mml34s77ysz2e2h8jkm6zauqrkc8h0,0,0.0,0,0.0
erd16hmyj2j8lshe7ujvaj03tfu4uerfxdueftj6mlzkxs2zm6gghgtqhnwnt5,0,0.0,0,0.0
erd199w0qcjj970hf8v4cgzeq5tksu6sjpjcqac2e9fyk4l36eugxygs2tfnc4,0,0.0,0,0.0
erd16ht3enj64fvflpq2rhrv5gfcqv75vt2q9p0k97xwktv455uee4jsd8ctn9,0,0.0,0,0.0
erd16htz47tw5a7034e2lslvlmrtt3vegkep9fxy93thspus5la6knes8u4se3,0,0.0,0,0.0
erd199h2m35l6t05fau98y2anmfg5qewgrnkwua3qdlurd3uxdpke0ms0q7axh,0,0.0,0,0.0
erd199gwqjawj5nycrs8suv28fs0yx9uwvj5mypyexkfrdqm3gfn69vsp2az3y,0,0.0,0,0.0
erd199fh58ptsdefpd9ay3qda7kx7aww4y4gsz3zx5s79dve2ac9wxhqhelmmx,0,0.0,0,0.0
erd199em3dvp3uyey7hvdjkmduuuxrkga75vckyrf8qg8dysa0mytmpsjzjkmr,0,0.0,0,0.0
erd16huxg7avkthtahxsfuxpl6kryef2qjfaqc6n62dnhsxh7f2kk8kq89hx59,0,0.0,0,0.0
erd19eg4t5u30n3vg0p8mt2w7sy0e3s9nasma4fyj05c6rp0sh36xmysm9xeg9,0,0.0,0,0.0
erd16gnxf04dpgsq2srz96tvvg48ndwf8dr3s6wj20j367pl0xgckktshththt,0,0.0,0,0.0
erd16gm6tp2v2nzqsdnf3x4x7uy5v5ygy34d06kd82n6afxpearfl00swh4pys,0,0.0,0,0.0
erd19ev07ts2s25v2g64pppnjnty42c2kzyjpe3mnk9u9staf64au9uq2rz5r6,0,0.0,0,0.0
erd16f8pr44eenza439f0k3k9d5axx6l8zwlk3ew8uyvx7ztctzyzzss69aa7v,0,0.0,0,0.0
erd16f9fcam2j5fugz3n5g02gmsrt9xtgpdga78fq9ms8kt5fjw9pjgs3h239h,0,0.0,0,0.0
erd16fkv7zh92ed56af5mwa08ze585ps95dfph83zy5ekl69kkkwtrsq4zdehm,0,0.0,0,0.0
erd19h4k2wcutsf7w0tgc7dp0evc5xf5n2urz7eq822rgnr46wuqpqvqmtsrtm,0,0.0,0,0.0
erd19h3jr98knn9ggalmwctgpu42zd0wdqu376ua2gt83fxa38jsc0yq7lz06m,0,0.0,0,0.0
erd16flqz7ya6dh7cu7ukctz7eczapd3huf22ke4crthmz2dq5xuwxasruu2sw,0,0.0,0,0.0
erd19gjewgn89wznd4tpfuayqel3tukrlpd20pmrtfhexul3c8vfsytqwz29sz,0,0.0,0,0.0
erd16ft8zzmuhw6kqw0r59gtrnka87d8mc42fp0epyg27ress556dyhsc656ac,0,0.0,0,0.0
erd19gg9qd7c8llfyld7rwkucweh8wr6hlqwsa39zrqfz63p0xcvw7uqlrsn9z,0,0.0,0,0.0
erd19fz6a6d96dl8t4fxjse6y69x83nf0cx6lyfva7kdmzxuv590v4kszvjwt0,0,0.0,0,0.0
erd19fxg27t885dy0la978tpmkgj8pnx087ee80tnjsynkws6zrezgps5r6dpm,0,0.0,0,0.0
erd19fvg4cwyze6fxnmgy7e6j768yfstur7rydqv3vfcq6npl7juawusa9eufg,0,0.0,0,0.0
erd16g6n0z6w0snv3rp4zps9h5766yaamawksh8lm5nn3n5xt7adg44s9xhjy0,0,0.0,0,0.0
erd19fkwkmsm44uvq4d7346ug2yexj777n4wc7auhvcr4j8fmlttjjvsppax3w,0,0.0,0,0.0
erd16g7yzax93pc2l433frxxjdpff3aspqqp9k6y8jtlrr2stt5dxsdqh8whad,0,0.0,0,0.0
erd19fj2res2y7sdvghajcj0xdswy8vchmeqpwptxg6urtx54yvavngq58upjs,0,0.0,0,0.0
erd19fetvflq6g67py93rx3xxkrg83kh8ddjcym5vjcz7asfn5uzjs2s98ul8z,0,0.0,0,0.0
erd19faaqyanyt48kf02059jhhsvhrnz5tu6cp44wv83lhum8cp7qwmshkfxam,0,0.0,0,0.0
erd19f7d3rkajvuc3fmwsnt5thj60h8749hz2wcpax3l3jxnr2mspknsdhq8pm,0,0.0,0,0.0
erd19f0ksjxmzdkfzgtztez6zlm8uw7cmqayj3hzuue8qge8pkvm2vlsn378yh,0,0.0,0,0.0
erd19f06yv5ch8h97mt4g57julp44uyfxhalx8zcpzffrte549se05dq9f08ja,0,0.0,0,0.0
erd19ex9eglawcyw3yqus3y3qs9lmther8zxm6unmd9g9pqqnwdehzjs7xy6vm,0,0.0,0,0.0
erd19ev4mlmzuwsn22n4uwhd70kl3zeqnnfunhy7j7wua2zyymkaxc7stq7pf3,0,0.0,0,0.0
erd19qqjc83f2ejdlgk64q93cfjml2kcpgw0tt7acv46pwfkudfn9j9qezkc0m,0,0.0,0,0.0
erd19qwggd9za70l2p308959tf0n74wzw8pw4pzgf8k3dn88mx7ypddqfmdfcm,0,0.0,0,0.0
erd19qwlexs5vl9qtme6tr2zyu4thwvjldanjk96g9h3nv7h4thku6vsdspzt9,0,0.0,0,0.0
erd16a74egu7483d7xdlfxmmv084w3z2a5gmwagw4y50j85ee270a6hq7eskvt,0,0.0,0,0.0
erd1a5lyn84jwak2jc3t4n6a76avxnj8qpyc0cgtgstt55ctge7gjkdqvhrdjx,0,0.0,0,0.0
erd1a5lrrehv0749un6krm8nvdag0enyfrrxhm5hsz4ztmcgtv2308qq7ap50j,0,0.0,0,0.0
erd169l0m5yt5warf5p29u58dt38xgdse54n6ph5jny7jn3whv57zcvsk9m6la,0,0.0,0,0.0
erd1a5dmcqnfs2u2a7ffnattu0rm8mrx2zttf6m3gvhzlxjm05mqceksqetlmx,0,0.0,0,0.0
erd169ncsmlggd5cwufc2l4qdctw2pea0cwtxpjad3qdp754ltus38fs3vv4p8,0,0.0,0,0.0
erd1a58cnh4ztcm0j4tzay0p6gphvlwfz58sdlekn6d5ce8fjzl500eqrfwjmp,0,0.0,0,0.0
erd1a58adl83ngkyaqkyknwjva3clu9fdpw7c2udzhulujjd9vfrrsasvaxsm7,0,0.0,0,0.0
erd1a4w7wm7jtuvcnf7txznmtrcs2nrgvc946sep0hmgqrdewkluj8rqepfl4d,0,0.0,0,0.0
erd1a43pa904q960wf433fpk5sd0hpu3fwnx2nw8ymfcrw0a53pstu5qha5jfq,0,0.0,0,0.0
erd1a422yps8yj7dwh7c53thmm4nz2w4ek5xlhf053h4v290vey3hlsshdczmh,0,0.0,0,0.0
erd1a3y0yuxe5lkt08xm0lvv709skfv6dsxxnjsc3sj3lnl7v9p9a0ysgwggcy,0,0.0,0,0.0
erd1a3tmx6835fjjny6c6dsmssf2m8afzvd4r6hwtk3dfc34cz33zh4sxtff77,0,0.0,0,0.0
erd19r3vatfm0lz5gd7aacx3wapa0kewj48xgh3jp5s9lf7ptc7hppqqpxn8q5,0,0.0,0,0.0
erd16a80gjgmmqladqnazx36cpq94h0m4pfrfz3pstj5pt9e9pzrtpls9t84fh,0,0.0,0,0.0
erd1a3dem944pelt8pv048ankvj663t55all6znef3xmeykhn6n8axxqcfsx7k,0,0.0,0,0.0
erd1a2zg2ztzzpvwcvzfk97gvuza0q9mr39032e6u42aaddcqvq6drxqh99x58,0,0.0,0,0.0
erd1a2xd0gvknq3k87r8ad6eu2274fjn206g2drs656cf056hdarefxsqsg4tv,0,0.0,0,0.0
erd1a2nasjygta5295p36c6vj8z8yxta38x65xsu9eglrdnkhsrucw3sk5h0cq,0,0.0,0,0.0
erd1a2k04slym5zq4qz3pvw3gnavqwvl7vj7wkuwwawcqq338dugmllsgygwvf,0,0.0,0,0.0
erd1a2g2nmphdnll0qxy74f55ps4zzcwcugpd7dhksjvyk5vfjvgfc8qz9mdrq,0,0.0,0,0.0
erd1a2en4v9uhkhgsdk7ss2qwccuthf7cra3gnksp76e2ygljedzvhjqwn9hm6,0,0.0,0,0.0
erd1a0srx8uedeecjwlfrnl5d05mf4j2l9s8feqmn0dj3ky20hdn2shqyfpyhl,0,0.0,0,0.0
erd16aknnjkugeqd2737u9vw7f9xuzu0fhgk74tr8fd4qyc020sg2f9sjn42v3,0,0.0,0,0.0
erd16aml2hu0vrr053pnv803qay5n09373zlrdydpcs0fxhd2xzm8dxqhk20uw,0,0.0,0,0.0
erd1a5mtu4876s98szedavqpx4c68lgk6f2u5mx0dzhjysuvwu9jaf2svmfzjc,0,0.0,0,0.0
erd1a5vuapp3rr86nqc2v2p2w0w9h46f9h28rvwqstc8l7r3uz3c99gqe5pwx8,0,0.0,0,0.0
erd1a62xnesvqx4rxwvehxryzgahqvqdrqn8vagw64gydjqfs3skw5asjdtmkf,0,0.0,0,0.0
erd1a63q302nt0pqxd6jazgsqwgxvh323x9enmuapkk2wef8heglevdq8a9p3v,0,0.0,0,0.0
erd1a9n3uy2928mww4pgh5dm64859va9sw7yxrr7g5h7cmeckggf3uaqzpyn58,0,0.0,0,0.0
erd1a9l02ztdmda8qqgn87cp5cara8w7lk902a05jghuptcucll8wl7sanj3ce,0,0.0,0,0.0
erd1a9gghu2eg3rr80k5ujws9hqau3c8mm9jxd0talvkgt8dt8ga5c3q63smnq,0,0.0,0,0.0
erd1a9a2xhy8v9h6ftn8l239ve320a5gkxjce5pxdtjcth3js263snzqqftjvx,0,0.0,0,0.0
erd1a989ns2r00z4cn5nm7kk45gsrxdyj7w0ldstuplv4l39nw4t3exs4r4zup,0,0.0,0,0.0
erd1a94n2k4rd0uwfwmzpuh93jr6xq8xm5v6ndtrkt29veqgdzq2v78sfatppj,0,0.0,0,0.0
erd1a90gprtzc9rwzzpyjmdanh34fxndjcuawfgdadyvx3k7hc98nnjqt37nte,0,0.0,0,0.0
erd1a903z0r855w9467revgkpqu5euz4jwytn5zjukx4fnjcfax4razq9w4l5p,0,0.0,0,0.0
erd1a8yvrd8w5jnlrqdctt24u88tkrne4mk3cwwncpmnalxng4zvnp4shcvvvg,0,0.0,0,0.0
erd1a8xzf42q4gpq859mum7e80expwjxhell69ywgng4s5h40h8dpcusrlrm4u,0,0.0,0,0.0
erd169fw82supunavjkrzx0q5w3e7mn0qugjc3shmgy57yztguvd0masx25nrt,0,0.0,0,0.0
erd1a8rfuhszfx5wtalq3duhr9p4r980p6thc7zak6d49puzneygspkqy8ejx8,0,0.0,0,0.0
erd1a8f9qd8a2ej7zld009hj9mmn6xlmjl8wnlfd83qerhe3hvkyz46s85x8cs,0,0.0,0,0.0
erd1a7spjfnf9h5z8xmhr3zyfvzaxvztzrwp3lp3gsd4de8n92jng68sx3a87x,0,0.0,0,0.0
erd169gra2pccqn4vld2kman9f3nql02tx8clhqw7kqskkym4zz3dtesczserv,0,0.0,0,0.0
erd1a7gw4jfqm98dvjhwr8x4yl7syh0crena37ev7jcjsat4pkfcdzpqc2j4ux,0,0.0,0,0.0
erd1a6n35rs0xky0md3lwgj67d04c8emguc0xclktww8ql4cug0wx4tqlqsl5p,0,0.0,0,0.0
erd1a6cfu7xv4mytl6eu45pkpupfc6xeu2laalplglk5jsdvk6zr2mrsn3xkuj,0,0.0,0,0.0
erd1a6ccsd8xnengxm8fjk6wtwv7lc83nw98d6t26j5ywangmqkfnpwq950hxf,0,0.0,0,0.0
erd1a6c0r3hml3a8aqpw9qkjuvypwushy6q2m76et42trcjf0vnsut5qa9prnp,0,0.0,0,0.0
erd1a67qwghf5tjncku0p3vaa3lz9jy72vs5lgnx74kznh4cadgdsk4qxzqx4w,0,0.0,0,0.0
erd1a675wch4kh76yuljvtk57ye6legc5gxnymfppuz4vamm2trg5q5qa86jty,0,0.0,0,0.0
erd1a6506smh2h0ql5pcvjl4svjmlukgmdu35evuhladu0z4ujr92k4sx9lgra,0,0.0,0,0.0
erd19zz94zfxfskk98ls04gunaguz2qujsj0vsxrnanu74cvrdmm0ansjt6tkz,0,0.0,0,0.0
erd19zh0k4s4q6856znc86jy8a2evsznmtgt6ndazqutt66qpqf2spgskzuft3,0,0.0,0,0.0
erd19zd4v5y2rypk20th4hcyk5554chqf40ue3va0cuefz70e3x45y8sk9c484,0,0.0,0,0.0
erd19v9v9qr57mv9g2h6r2aylmjn9es9tlg9f3nwvlm4m6seuew530csuj92x0,0,0.0,0,0.0
erd19uzfdle23n8japdwknv7us2e7hsx25alm5hwz6h3jt745sqghukqfngj3m,0,0.0,0,0.0
erd19uxrrh90gwrcrvgunrrj7qtlwqel7z96kuvt5ym32zlhc3ht95zq75xdf7,0,0.0,0,0.0
erd19ucr9umxad8t8r2qw6j9mn2unv4nn646uhleh3k8cmjtctclxyfqyxugvh,0,0.0,0,0.0
erd19thesf94gcacgng94emwj9w6cm0z8zkl8h7ashmnpl98xakljejqq8stun,0,0.0,0,0.0
erd19tgkw68rqsv85cr8cm7rf7sw927ggepudyvjygld687t2nvpcuus5ydj4x,0,0.0,0,0.0
erd19taz5dv2q8w0a9javnwxj8xm3e0pa88rl3kuvwl39px8h8eaq0jqy6fxge,0,0.0,0,0.0
erd19taagms3ejs9p5mkhc88w5eftq67nczax9s8lf0zcfp55tvy95zssjt5se,0,0.0,0,0.0
erd19t8lx27wyu4urle6nrfe59jkayzlqf5rewf7mdfelh54hf86geesjz5mn5,0,0.0,0,0.0
erd16cnzuq3dnmt7qpwv7ckszl9wfr0gkc3ny5w96nvm43aesuv5ldfsdeqwu0,0,0.0,0,0.0
erd19suvgsl2pq334z9avvpqsjnq22ewshagdz2zt2v40j0ap5xkuweqgss3uf,0,0.0,0,0.0
erd19stuzvm53rzkt5hhnlvesmsxjulqzwgvgyncgyhgxyg375h08l7q25tzdk,0,0.0,0,0.0
erd19s3w8w7mg53wuzv92gmudzqzw2pcq8k0xkldpnpw4jn56qfrq0qsmldz7a,0,0.0,0,0.0
erd19rxccvlllswp8hv0lxu9qt6vzye7nx3nhc2ttdp69754690rsddq5m4jxn,0,0.0,0,0.0
erd19rx7hahlau4f8lu25p5hlzhpatdm8td7ct8dmsxdra0q0mn65q4qjn936l,0,0.0,0,0.0
erd16cull0gfyhm6u2kmstmk6jggc6cakkj58xudayzce7pwztxfn5lsa4uqh9,0,0.0,0,0.0
erd19rq8cwldaj4p8nzzxvqec9pj6lmdmteusuytaple3tfgand3uelqygyzay,0,0.0,0,0.0
erd19rncasjm0fdw5dr66fs4fk5st2mjvjzxhwq4d0k0zyv3mcjyfrrsew9car,0,0.0,0,0.0
erd16cwev49kg0ghy6akf4vgwzk3vqjvdth6z0kmn3e4lkzrn7a4j9jsn7sqdk,0,0.0,0,0.0
erd19rhz9ksmfmpj7cwpfk0exr06nl9mvr9r05jhmamnx6uueddr74ps8xh2l8,0,0.0,0,0.0
erd19res4vh3edevc82085dwrnhq5gqt55ty5gyl4u9p0j6s7zz4cv4q0turct,0,0.0,0,0.0
erd19re75hrfmqk935xgny8u53tmd9s8mru0egm04v8tfup07t4l8x4s2p8n76,0,0.0,0,0.0
erd19r8p9wway52p2n2gydsvvfqgfqky09ycf83plwcjjfnjryvpt52qqwc879,0,0.0,0,0.0
erd19r4tag6mvuv0pw2s8un3lzmh8dvfrdmpfzzjw00vyjmglxlk6muq39n5tj,0,0.0,0,0.0
