,count,percentage
erd16sgznch5g0faup6zhk9pp0cvn6zmxwhcd97u3cnramga89cmspysqgygww,1,0.006169412055031155
erd1gtsd85gtfz00wuk3t7tmw3j5ncs2my8gynpgr76yvd38rmzkpccq9cc003,1,0.006169412055031155
erd1wlejz0fzf9rlswkk2jycj7876nda4vp8ga2vveu62v5wlzcdac4qzemfja,1,0.006169412055031155
erd1we2egm77tcrsc6ysc3zhdrw4hystkwygmkusw2j7kvnjalpjx0tsyv8q9m,1,0.006169412055031155
erd1646fgzf6dgwlynntljy68e0t4vvrga43esds02dacvyupkkn3x7s9ew6nz,1,0.006169412055031155
erd1zdvarz8eztfjps8rl0dw2u20d7y2f86f7lhy9kypp3amde2wrxtqxht7kl,1,0.006169412055031155
erd1xqysmfu33u6kxhmtazsnhk3t8rdvhzv5z2wdhcdptcsyzyvcp9mqcjxecy,1,0.006169412055031155
erd1n0srxawgwrp0hcptrdxn9ke56jtnkhp7ljl048spkhdeqqdrj4xshy5jgn,1,0.006169412055031155
erd1j00679yy98l7628jzvrpaaftvf53gzrfq2efft8rs0y62jwaf4rqt8wrcx,1,0.006169412055031155
erd1aad799mwcqtq5v8xz3cgve7y5wawluxe9akdf82grxmtgnm8rq9qchgfpe,1,0.006169412055031155
erd1mmsfpnyfngtmahdfwh7nhxzfda358fsds80wazmvku5mwx8zg99spxd6t2,1,0.006169412055031155
erd1ywtgt0w2dysnyf9aymfapdsmg3uyn4twhse9mgh0wdm4juhfvl9qe86w2u,1,0.006169412055031155
erd1lle5xfuwun5t3pwnfdept0azwmn7gx9wts4a0ec0whk9kcqu7rmstjedwf,1,0.006169412055031155
erd1rxygxdq9atjqdylml3u7vw254vyl4a7krmvlrt6wyhvfd0w6924smlwpw3,1,0.006169412055031155
erd10f4sr09p0p7sku5nsuyywxqvhuxn84gmgarr2p4f577dj9evdwpq844g2r,1,0.006169412055031155
erd19ucug7dua5v39a68f49s8w4s2ppjfalj0mfrtgd92zwhgwduz68qvk6f3k,1,0.006169412055031155
erd1n9de5jdn0x9zlv998xct2lze5k9xn03n5msm99msuqh3l65slfwq2ysz72,1,0.006169412055031155
erd1nzgxf9k93k59xd0cwuhzn29j4d48k2dkkut4w0rnz4z6y0sdf8eqkaswsd,1,0.006169412055031155
erd1hwaddp7dh3cwte65sxxn2nl8g4ugj89hpagauvqp8ye7ffvuerwsdps5hg,1,0.006169412055031155
erd1n4ers3el8n2k7ngc6rcvkawh3vg7nj4zgglg88lusl0q4cy3ltzqx7esrf,1,0.006169412055031155
erd1twywhmma2zzye5hcdawuenuesu2a62s9qzmxvtjn5hshuwuw3d0swuyckk,1,0.006169412055031155
erd1yw0w6j0k2l24rjj95ghrrdvvmk7u86jfltn8unfqajdfy7eky3fss9me7m,1,0.006169412055031155
erd15j6ccpse8uugknhy4fjpzwr7mh4f9ly02mrugwas8crujxk0nasqgu9wsn,1,0.006169412055031155
erd1sx0fezmv090gzy3a49hg3y0eyv3hu35wdmk2vg6taquy97wygk4qkqtf2u,1,0.006169412055031155
erd1lezqhux2vpn4vj0pgmynf5lcszntaj7v4zutmu9lhyxegsxkfnwqxfpprf,1,0.006169412055031155
erd1rh5unewrlntgj3dt3lprj5em45kujdh0tvmsn70q4ry0mw6pkr6qq4zst8,1,0.006169412055031155
erd1usnw2tjrldj2tctuuugq3vug7tzlf6f2zv2hnec7c0en40j633qs6wmsjn,1,0.006169412055031155
erd174hx93jjkxsxcuqc5cu8ua6zmg9j6mdkzwd2tx9e04jg7glx0m9swkn0qk,1,0.006169412055031155
erd1jyxejzdfw7dkat73jlv0zzlr78vj3nwv272z4k24tag5jr4lxlpqfljzed,1,0.006169412055031155
erd1zmvcls5p9h3rm55r3dxp7m7rza38an83m0gptmr36w67d5ndga6stzcfpa,1,0.006169412055031155
erd1y6xrlu7gncnq0r5gd78tg0g5kj84a8afphy6k3230fjuv3xzgh8qh9kfdz,1,0.006169412055031155
erd194cn3y7gfe7r07tdkcrqu5p56dncs734e06e7xap34cjtqxds8xssahyy7,1,0.006169412055031155
erd1xvszznm089y6yrt98nhmwdsl8xaz5csnx84wx7f5xh8ez9p0yt6selmts7,1,0.006169412055031155
erd12d27y7smgh6cxtvvv0vr05qrwdn7h0gy6lwdpwsa5kzw5229epxsq89hjr,1,0.006169412055031155
erd1da6jztlnmfuxqv635mrrtlh96df36704hezgmcepp5m3dwckfnmq9k976v,1,0.006169412055031155
erd16pm3lyk7f07fze9lwputyestkz7qthdqx62heeg2txp0tx0lp45q5lxhzm,1,0.006169412055031155
erd1patg00tue0ms54gu44d2ayxdse4l8xvq5v33wuq2h7flnhd8kh7sf6477h,1,0.006169412055031155
erd19hag8a5r6jh6saq7q2jnw3nuffskh809znk27g8apx4d5jw68gvq3k4xtp,1,0.006169412055031155
erd1qq8c28mjkz4ht5frckpal06hnqgu04vn8zq90xatr304nd6ttaqqrxkehd,1,0.006169412055031155
erd1qc5tk9q2wxa2edznm8ngufwmwg2wtdzgeunsntt8rxluujuz8k7qelu0yv,1,0.006169412055031155
erd1304an8cgzap3s06kspsswswtmxk4tr7705jzj4vfzp3zwawu0tgssp6tyc,1,0.006169412055031155
erd1s6psdaqxfx2v8hflasfavxvj96x29rze4etmwwwv9ch3qy7h4vtq767rpe,1,0.006169412055031155
erd1lu8xvzx34kxygrrgflan80d4l50wk2xw0zcm6940c7dj2aax08qqqqk5w8,1,0.006169412055031155
erd1v4nf0xxs9wf72sff452l7s6nqcc6jf2s0ek5kelu642lg796vmuqppulzy,1,0.006169412055031155
erd1rfaqq0mletgwrqenm83r6e5uug7s9m9nelmaue2phtva5643z4gs609y9x,1,0.006169412055031155
erd1yqs9fvjed5gecnmu4dhmmaqfkzuhl7pjfwk03yuh57p7rf863teqwak6t4,1,0.006169412055031155
erd1uj00prwkuhckn4mys2a97f6ffz7dg9thd959xhkcxysytm6tf4gqf5ptqt,1,0.006169412055031155
erd1sjy36jc22qrvc54e5pkkz2j2prxu0ajuklx5ufl8pwz9ytsegepsf3pqtv,1,0.006169412055031155
erd1e6r404ayrksdzsv32lucetjf3w23e4r50dkwwzyweaz5e7t80z4sa05r8s,1,0.006169412055031155
erd1vtkqd7sjypxtfzt4urwsqlm7zyl206u8h2hejnrdvyhlvf9dfzmsy0mdy8,1,0.006169412055031155
erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl,1,0.006169412055031155
erd1yg0kklnzrjevr8pn2muy8edye49h7yn7px96xj9zwfn5yt5q6ntqwlzq98,1,0.006169412055031155
erd1ssl37ntv9p5cwmklnh7fruwgh3fwg8nl552nxs90l2a58n36n8lqssk09j,1,0.006169412055031155
erd1jtt664ezfn0wsk823nsf5hgy7gt6uvn6030mu2pd6j7jzarteznshsvgkx,1,0.006169412055031155
erd1kgjx9yzzwgu73wqqn6n3mf6e0hwrux3fg0adqxqkgxetzl3hncequsjuhg,1,0.006169412055031155
erd1q8fjz9c47rrd4k86m4y4w9zt78p0zp2ru2qulpgd9kpqfakefk4qj7lqgh,1,0.006169412055031155
erd1y72qthpqa9w7k9ara560a4hxlsre7dmp8jtmx4x3ftpn9ctevwrsg5rzxp,1,0.006169412055031155
erd19pv8gn5kwlghtk76t8nwd439y3txm4h83mset84ssqdfetn4j2pqytcnm6,1,0.006169412055031155
erd15ltmkpspe93esdk6sd35w2gnaj9qaglfcfxvdwgkhaqwx35z50fq39nk0p,1,0.006169412055031155
erd1ua2yw4z7zfqy6remsjesr39sff4ayaxmds7hrzmnmqucy5aua5cswrsdwp,1,0.006169412055031155
erd1y2h832n2q9pv36yyxt40yje75ej4p9f5m58pu2kwtwxeagl5f5asl33403,1,0.006169412055031155
erd1gad5ql4xyh9e8mgcq9j9knyyvwpwzd8xk5p44hrwjzny536cmppqfe8z7j,1,0.006169412055031155
erd1amp34qrqw5x8kw9p765v2z7h033d78rghh540ra74n86d8j4eq4sp3n47h,1,0.006169412055031155
erd1hqaczk7hmszly8jt2a4yd3pk6dkvffjk0efy9uz6p3r65dnpfhas6nxvyd,1,0.006169412055031155
erd146zur24f5920dhk92xydewrdkc7yq7zct6thwn20rey4l05ae42q8ddwzq,1,0.006169412055031155
erd1wknusp2jzv396g594l2x67ygtgentxpw0hz4zh98vdmwxmeauxeq8hv6q2,1,0.006169412055031155
erd1d7tcw7yn2mtffj22rmz6trac9lugdz7592m8yzxez0z9xeakuthq3mjmrv,1,0.006169412055031155
erd1wjwhcr4lqlmqfdaxkgfkvjzhpkjr4ev6qrxf4vw3xpsem2p4t35qngxqzj,1,0.006169412055031155
erd1vnsvs8r9nh27jtefr0klcw90l2klyqxty3hz2wda6ql2e7m0hwlq07l7e0,1,0.006169412055031155
erd1wwwtlelwg6v96pwxxjkryukdvg255ta7e6nvv3q8uml9tglraknqx5ncl8,1,0.006169412055031155
erd154ykavzhns7kxuazw5qhmy4w64ng8usw5zz4lxhjtvuern4a8n3q6zh9a7,1,0.006169412055031155
erd18dwdf8clp98pc5a30va75wu7mq68hv9tcw86luke0qug9s86snwsewtrlu,1,0.006169412055031155
erd1aulmwur3aqvlevnctne2hf3fc7lhmljjk0pcpfnw0pt4rkgkx6dqa0ty3r,1,0.006169412055031155
erd1venqjldx5wmw0clkakju9r42h98qjwretcakeuj6dgvl7v6v8yssp0sfhm,1,0.006169412055031155
erd19pl4xwz7zjrzkr4wmkm9haqlp5q6pmcwynzxulur497dth6l4aqquuwjwm,1,0.006169412055031155
erd1h28qgu9upfzawe0ppsdjj98jd9ff9s76my203jt6wxcpv27hjk6q6marrk,1,0.006169412055031155
erd154kpx355y402pzn3egevp3mfschl7pkt98mhkgyfr74jyr20xm6qs6q06g,1,0.006169412055031155
erd1h2zvaphnnk3ma4h3lr7nnrsercdd4amd9p9zrqmgrn4e8t5jldpq4lmkad,1,0.006169412055031155
erd1dh8qn0yjvcmsnhdphprd8jwu7ftx6qfyrswexymvdanj4w5gpsqsllz2y8,1,0.006169412055031155
erd1uzq969ezth6rm8zkd5709ck986hkxq8zzdr27t0yw56vguev73dqmzmgyq,1,0.006169412055031155
erd1v0hquqnegdjz3s8ztyr875q86rmw5w6x6l9n8lat05xsd5vkwpdskrrdey,1,0.006169412055031155
erd1adqgpetcmkpvzaheep2aq45lp8jt4ckqsd4rwhfggkr5k92ea8ys8yal77,1,0.006169412055031155
erd17s9m4x3efk3lmjudur2wfrhcctpdvaupdnep9yqag89k6sh9370seew343,1,0.006169412055031155
erd1n8s9ery9v0x80v0qm23u9aqnz5aktdcqgwzppw6l52dr44q3qnjqwp0gmr,1,0.006169412055031155
erd1n9fgsjfvzkgzjrq58v5tu2p02le6vd63rcvnxlf9jpkjde96ej2sl3dcps,1,0.006169412055031155
erd10haq72xjf2w9s39u7j2ax7dul3gj2hg8fwcwsj3jppks738yme6qhnyy90,1,0.006169412055031155
erd1vmjk6qas94h3r3stq3w6t35e3nzsjwdex82c5t57zxrs2fce3p3s40ppqs,1,0.006169412055031155
erd1xh4tzkhxpshmhjndl80vl97wztxrtzvscl456h02ezjwkaj6gqcq75gcz8,1,0.006169412055031155
erd19ewj2a6gfyl6y62df79hz53s7u8cn5wcdkmphjr64vpyt8vqjpcspueeah,1,0.006169412055031155
erd1smvvlpay2wyfs398drqj0hexa3ggz60f7fq8rxwtpxse5vrx99aqs7y4ge,1,0.006169412055031155
erd1h43et928tgjgd4mf0x8xad987c58jxz49s2akzvafcgk8zv7j9gs4h9lq8,1,0.006169412055031155
erd1kf42ff0vh72pk3mh8g6kvwl7fs6xyq7m7qfxaffdur83fk50jm9qhfq6sx,1,0.006169412055031155
erd1v0mft5nvwz5nju2kqk2mecwj34qux76mwmckesgkwqug3zywu62quje5dd,1,0.006169412055031155
erd10udk5uje734pl6wz4cdn8d9z36kfptzkn09z9pnksttqzkhgwndq9s90r6,1,0.006169412055031155
erd1zhhmx5j23hktnggx949vnuhrvcc3txx9sug6v6q05z9fjdupkrjsnj6rvl,1,0.006169412055031155
erd1mvwpurylx2709u6s3lj34y9s593mryxwejr75z77fx46kwe9tn4qvv79y4,1,0.006169412055031155
erd1tgqxamzrvgsznn8xagdpgrg9uqcnf6x9frwv9c6hkgues7nrcsqqrzqucg,1,0.006169412055031155
erd1pkmdaj6ujzqac3z6x0jvgpx3jwhrwdt2nncq6kqgxh430a8m7keq3c5fju,1,0.006169412055031155
erd1mlcfxa22rh43u0aldw38vxtmsxuqdq6jt5aggz8xwm8nrlgkyrascupm9z,1,0.006169412055031155
erd1nnz5znaffs48dn5f6nv6ywetu08649zm4fy2cq90fsh6qsm6pt6q2v48kt,1,0.006169412055031155
erd106chdu3wknj8d743ktezsr2f262vvaf3qd88xkn68ysd86dwxqkskhs2qp,1,0.006169412055031155
erd1ym404wpj9200nxta2sdygd7llwkk6j5ygtzqrc3axsx3zmvgvl6qczyxxa,1,0.006169412055031155
erd1jvlxa7zvqexu549crlvre8w3kwuchj7lx45psaftxfnztzuu4zvq8m496w,1,0.006169412055031155
erd14a7d0wz6vg5tlfnj3s7fhx5kq7wujydn43qdvse9pfu8tc0wg3dqxsc97p,1,0.006169412055031155
erd1zdcnutmsk0p43d4dw2msu3mxkcaqtl8s879qlpfakyzkjeatjuhqle8r7z,1,0.006169412055031155
erd1fgg4lgdhjk8djwe3ntn5f08yut0vqg5m9um2gj6xv4qmljvzvgksjj8wdj,1,0.006169412055031155
erd1y30xp44eay3g3q4v2hw50awrgd9wum87vnfzh86xjhe296zpuf5qf06rxu,1,0.006169412055031155
erd1uraykah5yhccapylhpjyduvhq2hha2sml4746y37j05eagwqudsq3cycz6,1,0.006169412055031155
erd1ezv6jq7dmspc4qcsr3pwk82vzrjml32ydpmmv5t2f7gyecygqh0syx6mzd,1,0.006169412055031155
erd1t3j0sl07tq004v0fkcjl9a2tphllrrcunkafw0gkdeahygfu9gwqmf8w30,1,0.006169412055031155
erd127l3247msd2a9seklscvx7aw9get9cttw4k2t56kfhdjztc6fn6q7ej0qf,1,0.006169412055031155
erd140n5gaz79kdqh260jytp6mhpue993h4tsh2seyfypsffdxn3j6uslcfa6x,1,0.006169412055031155
erd1ltwc7kthcjytk8hr2c0ea0grvlchtgs8a8e5sgt55s8cyyxfas5qfuwgk2,1,0.006169412055031155
erd18jgwytsevzq6ezpj0pxay76hzfexzywns02cvdvu4gtt5pd5cg7sdd5a6f,1,0.006169412055031155
erd1u0wyar22pgude0gn7ajw5n5c6su7k5dgyz5l3ardy63c5y7wqmnqt7luq0,1,0.006169412055031155
erd1mthlx2qzg9xm59wdhy8njc0a54sd7yz5d5nsjktwqrqq0luje4pq68kjjt,1,0.006169412055031155
erd1va39m66wxuu62s7mg7jq0r77cvlhgu084qra32s2kuglztr3qanqxef4mr,1,0.006169412055031155
erd14zqz93eaqj2uldyn5se6ww54t93efapzn7h6mm2rts23d4ml62wqacplch,1,0.006169412055031155
erd1d7w02syyjlzf4vuc0q9hx88acd5yjndyfqv2cf532a6p0l783mgqdye23l,1,0.006169412055031155
erd1q2v6qc75ve9nfkxrmgzu8n0e35lal4w2x06rytq8srf0evh0cfuq8fjfun,1,0.006169412055031155
erd1mss47ffk9d75c63vtzhjtmlvfqndralay28jgc495368kpx6cf8ssld3jg,1,0.006169412055031155
erd1f736r0063a30vk7yec8549ku69uhpn5maz6wxh9n7ww9dh9actms23l9dy,1,0.006169412055031155
erd1eehym0f6pamf4l25zv2dzzpy7prlpcpefg7nkjyeytl4s22d7m8qayhmuj,1,0.006169412055031155
erd1lquzqrfv05pplc0p8z08mt43x0rnt2n7ajzeaexfdjd8fd2ewjlqnyshkr,1,0.006169412055031155
erd1qqwcs0sy3jukk0hdduhwyg7awjllmwsa4g6khytzwhfh8kkmqd9qy6s7ra,1,0.006169412055031155
erd1g2k79wvu3d333srvdle45z98dv5wy8cd4ueagslw03ty2phxy62q4dwm0g,1,0.006169412055031155
erd1n0kvceh0k3jnvjrrhms3884n6rx88ysqrtv6rg9p6fd89qhr8efs4h5ndq,1,0.006169412055031155
erd1gvuakmlldspchcuyl0jgxtkyjjfdkl9sa53nlyk33m8helagnzrslyhzyy,1,0.006169412055031155
erd133c38vweze9e8ag65wqcl3exxessh9nvexrwhwcyeqksyaptdgmss3uwus,1,0.006169412055031155
erd13hxh06l5ucethhyxw4lphkttvsc6ljuypaf9xkjm9re6xw6xp7wqvg8utx,1,0.006169412055031155
erd1s54xf65xd6tg63l8zyfpmp3sqldfqjnxxfmurtftafkngyfzh69sk2qxeh,1,0.006169412055031155
erd1z63vj0f7d464zqrghl3apaj8n7kcj4wjc5pet0gu807sx7dzt9xs689wz6,1,0.006169412055031155
erd16w5ne7su6qzafa8y02jj62px7rwqv8mg3rpmfqw3ek90d5ttmssq8xchgk,1,0.006169412055031155
erd133a2mqhmst3ldqna3rlkmq2xkdv66a4gpwcjjayzwczx64fk7zrsk3m79r,1,0.006169412055031155
erd1qfgx05wflp7sxunpg0gcc66n0er08s50gx7de3ue65csnu8p9puszkx69y,1,0.006169412055031155
erd1ymfa487ru72vyhm2uqayntwnv38z7e2727jvyhfjclc6v9gr464slnnwc5,1,0.006169412055031155
erd1n9xdvweny4ruecjcxwjhfavucpqux6eyk6ye6jhy90untkkp4vgsl673h2,1,0.006169412055031155
erd16qu8vk4z5kpyk223cu59wlaac2sjszst8tu5slsd0yqkaj6ht6gssp0f27,1,0.006169412055031155
erd1l3v79u6tvkggn0dqx9l9wupkehzr007mf3t7rqxfz53cj8x6xrxslg7mx6,1,0.006169412055031155
erd1e7mje6qe9kkt0zszvxgrqp3y2hk0n6099evxw3yx6heezwd68h5qpqpngj,1,0.006169412055031155
erd1ehse6nzht7y7z9w7gm43ycp47dw7dln75htrps6hluzv0xdmhpzs4h34cf,1,0.006169412055031155
erd1hcl5y9ddsqjvlrzatam6qtlyn9z0sywuz2ngmh53nwpd3hzr0a4sjgmk2p,1,0.006169412055031155
erd1hp0yyxpcskumv8e4330x3af9lftjqumrggjp53x4n70spgactzhqdjwz3y,1,0.006169412055031155
erd1e9fsckv048nz6u6yzqlhjpam26hj4e6nz6mx9nu3v9cxptxfv3ystfyxff,1,0.006169412055031155
erd1h84a770qrlr99s8cwupee45sd0eky6eztxy59k6t2mskvnvp65gq0ndk54,1,0.006169412055031155
erd1nuwgh2an4j8a7mne5pa6nngx06qr9s6vqvvk4803p0kj6tvzys8s90fz2c,1,0.006169412055031155
erd1s4dkclg5nz0tt6etqxduv9m5qqd8kvjzp4dl08p3j438kgaqx3sq84p9zr,1,0.006169412055031155
erd1xplg2wd87xwd58hts9zuhxlatgdd44nw5sgft5thmt5cq5dmv9ysa7kpz5,1,0.006169412055031155
erd1tldzqft8geknvrw70p7gdrh3krewym7lyyv4qcrauyjvcvs9yawsdruxcv,1,0.006169412055031155
erd1u0d8frxdhs03d34sya750n6zmf76gfu40ykeghtudzp5qcrmxq9qymapwn,1,0.006169412055031155
erd1kgku6wr69dl902yllua2agvlfmcyvxmmcrja2q74y22egg233tpqsyqfse,1,0.006169412055031155
erd1n658vf5mx6p9e4snaprjge2ufzaqtquetkndmmny0n9fv2ktgfuqcn87p6,1,0.006169412055031155
erd12rmfgqyrvz6nnlk5f8ugz2p0c46zwlg7yd5wwkhp8zp6ym56p6gsyq6egf,1,0.006169412055031155
erd19gxvm33amg932zvsypfc6gwwckx6jxt26k6uyh5jvmtazpray4zqf2cp9g,1,0.006169412055031155
erd1qk8235teesrqqjdev64v37f5eqyxcvwvp9c2r6ylt8wl0klrk6wqlt6x9g,1,0.006169412055031155
erd1sfdfztk5j2rsgg2pp27z83kwgamg2q543ztk47885syyxhplrp2qa4dr25,1,0.006169412055031155
erd1ht7egcn97h39zk5mzde9mnqxuc70lqhyanp3nntpver0e7q4cxds3pns3x,1,0.006169412055031155
erd1wlfjgf3pxplsxhhlqcaem7xzlc0vutr5xsejt2hrqr5ys7squ35qff5y08,1,0.006169412055031155
erd19jr85gyy95ws9hpxv8epn9632es2jmqqxawlccj498h42395t5aqecm45e,1,0.006169412055031155
erd1ya056nzkletuaqfrwqdx2zusvxy8mpeukkewymcl77tg286wy9gs200la7,1,0.006169412055031155
erd1zakn60f4wa4lra9934h02nwvaefz5xhlq0kcjdks46xh2cwf7dsqhnr44y,1,0.006169412055031155
erd1yzcsf5x63jflx5wkmyzx7j0zcnedrlyc4r5xj6j50a2wpk4c45mqs25t22,1,0.006169412055031155
erd1gu0uc6m3hmnayarhv7vhhdz0g0420qcx3nhq36jh532vwt6ug08qqr57m0,1,0.006169412055031155
erd1l9sgjvwpjc47a43vf73jt86jgvhseevvx89avhcedahe64jg8lcqrj7max,1,0.006169412055031155
erd1tu6z0sj5566aq4jrf2vkhpal3u6uyygcm6q0t5cx4xajlvvprsuqqdk307,1,0.006169412055031155
erd160k6mnh0ugsryls3wwdng4wguu5fvpddp7emdgdhyw425prerfzq63eduq,1,0.006169412055031155
erd1jm953c9usrch4prhjawg3r4nf2e9aleshv8e5sj0gw9etuchlflsyc0ar2,1,0.006169412055031155
erd1qh4lut8fvdyay6h26yks657p6y3cejhdk77jjna6sffmzthwtzfsdvwprm,1,0.006169412055031155
erd1g9mvf4tny9cvjpgzw9usjjqfz4v3h9z4ueuc8p4yw7kqsuq3czns235e30,1,0.006169412055031155
erd153pq3wlg0lr9zkahfv6fz2l9myhwpx2swmf6ndfgdhywyjkzjs0sgzmma8,1,0.006169412055031155
erd17m5au7tusestp2mkgs2gqu52q343qxwcpama6dzw6s99uyagp7yqyfz7h3,1,0.006169412055031155
erd1nnpj7u86ch5unxdrp90m2zerrghm4kp7w5wsngpw8a95u9g82ztqyvt3p9,1,0.006169412055031155
erd1584t4926nceasxyn72vwvs24r0ycnf2eckl202f4w2n90nv5juaqevp56t,1,0.006169412055031155
erd1h6xgcemfrknh4ydedk757e6etrxldvchk29ssyya6mpxrmgqlh2sg50y55,1,0.006169412055031155
erd1dcwlmfxq5g3e0zva45n7kg6t4vp27as9nwjyuu2rv94x20ua9vys8v3jl7,1,0.006169412055031155
erd1xy06u20q4gwhl5tnq237l23n5622pu6wtzygc8s6edd33ghv59wsjvplhy,1,0.006169412055031155
erd14094mk8z69yvgwlgux82f7tvvuyu86f3umw8pgkqmzlurnketq6q44z9s7,1,0.006169412055031155
erd169jaafjm528q06ge42tnxk0hx0jfwfyjv5w47nhl7dkth5q5f3sss8p0d2,1,0.006169412055031155
erd1rlljp75pjwk57q7h2r5s5v8xpnc88x05cj22hxccagxxj8d8s4jszyaevy,1,0.006169412055031155
erd1quuszpm3zfvce6m2ajuuqevserktz8fj0vzyyh9ypel0h64jrv2qp227lx,1,0.006169412055031155
erd17lpkfpmqackupdq7cayu3vqx5z4rt2quvvqyydg953d3qrvej3eqg5u8us,1,0.006169412055031155
erd12egsf8d58yqylqvhtpj2azzcpx48cl2sk9jrarcv93n8lma7yr7sp6f6a8,1,0.006169412055031155
erd1znzur693laut85ca4hg7p4n7ywlkpk6h6xc3jlkz75923mnzuansauz7kd,1,0.006169412055031155
erd1qs3xgyyswrfe0hjxxg9m5ymj065ar86n0jwzr8l2t9lktkvwyeesqr3847,1,0.006169412055031155
erd19463v6m66nt0dd8338wewpy8ggwpsglvd2thr9cvx6r5fdzdrd9qdf902c,1,0.006169412055031155
erd1la2h8hx0m9ttvwt6nlh3p9n7d82sla4zcx5vq4t8p8kgwy6jut2smgqpta,1,0.006169412055031155
erd152umg44e44qtmlcqkw463de7quvtfv9ayjgr9r03tn6ghgtm75jsy6d44x,1,0.006169412055031155
erd1egl5t7pe6hx67ffgewgh8z2wull5t40fh664hkacnvan90jpwk0q27ley2,1,0.006169412055031155
erd1p5hh7u3qt8zy37fgwcm0kufp060zwxz367x7cxmxfwxhk0ttxw6qk9hsj7,1,0.006169412055031155
erd168cu534eacrvm4yuvqdnekasrl4h45jkd7yy65ng52mxlf2vrfpqukgg6a,1,0.006169412055031155
erd155zcp5yq24er58yhfkfrj2704g9pnne0dz0m9hsrr9d8cm5wuclssy2uc9,1,0.006169412055031155
erd12z5xf4yd0n3qpp28azms9jrt8h9xkswfqt9mgn9gs50pqtkpnj5s37m9h5,1,0.006169412055031155
erd1f28e2j3q4mu4zn2m2t3af9dljjuqvzpvnj4ymf9x56gel7feakqqpl0ued,1,0.006169412055031155
erd1wn5luyvcthwjqec5pjxhtjdqsd3dnplykc46s8uxc55mk4mmea6qys2xkz,1,0.006169412055031155
erd1pqu9a78jz2v6jh2p00h8lq3ne654mfhf7zntt2tnxxpkk2xvdu4sch9k55,1,0.006169412055031155
erd16j3htxzyxeqz0cw7pdyhnyj0auw0rnz0nyx2gqfujjpuvxym7a6qxq4h64,1,0.006169412055031155
erd1cfpnsr7qdqk2v8w6vhum550lvulnq9cadaapcjde3c396x6wkt3slhrdxw,1,0.006169412055031155
erd1j8m8clpzxp4wpuv2hesw36whre6nysga9ggqrmy8n0shm4rgyues8pe5nd,1,0.006169412055031155
erd1q3x5nr5g58rw4usndycps6eenunzlpcaqfnwqlg4nkdycq2x84gs6z9pay,1,0.006169412055031155
erd1j33xkv5zglnh348ds73qm8j9pc2wju7w8l6tjaz976drw6hlcypssugpc8,1,0.006169412055031155
erd1c7g3uhez7e8f4agpy5f2snd2y9vllraxdk8epm69j5xq5uagrccsrv04nx,1,0.006169412055031155
erd1wf9cllrheaa4c7l9rk5tsg2m6lr4x52dt6cs064hgjnycx0x9nrs72938c,1,0.006169412055031155
erd1pelg5m9kgwkuf9ukn2u7nctvddtsgllj2yt2da6w9rl0m0acjfxssq3emy,1,0.006169412055031155
erd1nuyx3dv78e2ymzdd43z8aektcmyckq3qz4a4nhu3dh2mq5me7mlqkdcqt5,1,0.006169412055031155
erd1qzmrt5e2galsfjgg5s4q29pzd5xd689ju7rr3mmcdfas76ndgg5sp55myh,1,0.006169412055031155
erd1lcy2yy7xhmzqhqpz8tea0y4txpav79gnjrwvjpg7fycd7jndxxls3dwldd,1,0.006169412055031155
erd1cgu23se47cjn8klkw763qq82lxhttg8gntht9nv3t063ddmn64nq6x06jt,1,0.006169412055031155
erd1223gv00esftpjmelh39qcxdl5q62sla0zlsuj78ectmghgftdt7q9sdsl0,1,0.006169412055031155
erd1qt3s47vucnehkqknmxf2tmtvz6qf94f87ypdj53uwtqne0z092eq9n8c7d,1,0.006169412055031155
erd1z8w66rcrplrumcz8msf4wf4at0ucmja3xct4eg6qn2n4ghne0vnsepznzn,1,0.006169412055031155
erd1r9ttych8t5zrwff6t4pp5vwhhn3zpadjvuu6ku6rp897acm4y9yqv8vlyq,1,0.006169412055031155
erd1kyekhcuedvdetah0vfy6hxg7m5djtau2hhzsrljyzpy47df7axkshkv2rg,1,0.006169412055031155
erd159ezkf7qyu92xjp4xmq4wjyadllgzfg6hcftjhegz9ns0ay3630qnhze6z,1,0.006169412055031155
erd1qw9hahzn27f9kxgkvsmd795r969paypyvw95wsyzxglnpuvzmfmqqgv2k4,1,0.006169412055031155
erd16mmkhfxjtpy8g8pd8u0t2ufhuysj7reu7kx5vtr0w3lvrvmzue4s7kg9vz,1,0.006169412055031155
erd19j24dc76nagzavrmmfywprxwz5j5fxeau3emkntwxvsurr59kfjslefg6s,1,0.006169412055031155
erd1zqxqgg3a5ztmd5u08gse4scxljx0p46e6d77z4cd7uhsjp24qy9sn87v5d,1,0.006169412055031155
erd1k8l92p86kpeyfgrfpag4h9qcef9zp7sh5sdqexnpn3rh532cm3xsz4aan7,1,0.006169412055031155
erd1vrq8nj9x3n3667555vu635d7jfnufzm45s3y48m24t35j376r0wqrvkacf,1,0.006169412055031155
erd1qq8ptsflcwsqhrskpsf527nvykwvkcm6h2t6t24lu692eznyr87q6fpsq7,1,0.006169412055031155
erd1kmvluhznpc9cc8mpdaq2908jv5544qxkvp48eypqekzkx8srkm4qhemgkl,1,0.006169412055031155
