,count,percentage
erd14q0jh9m6ug4f7qc6lkyq7y5mfagvtg9d39hje5zqvpk9mmpgmljszagkcu,4,0.02467764822012462
erd1fdheelfe25tnezjaru3nxul73dsv7w8tl2we63puxryqt9y0u40ssymrf6,3,0.018508236165093468
erd1gup9my6225d9uqhl7wwu2nv3uj4l4ycjmvn9h4zra59sp7ea7pequtacaz,3,0.018508236165093468
erd1577gknzwtvfv5493n6cln5zddmwqw6f9zmedgvnhlj82ruspmh9qthln8z,3,0.018508236165093468
erd1mty8un2psgv9gnj7c2v8zg09lf0akvwkrp8v24mv4ehxsysccvaq8y23su,3,0.018508236165093468
erd1y5e7fz4ychugfk2y7ap9z4y8ezgh0gxcy3cqu8spch8y88gj6r5q8ng7lh,3,0.018508236165093468
erd1vmpmfj40up79rqcq6fa6vrhvk6gygevdpcf0suh4r7szrna3lngqed30lh,3,0.018508236165093468
erd1tjcrw78xg5mexwl6p2xyyattnccumglhujn4spscn0ukq25dmj5qs0q2qz,3,0.018508236165093468
erd138a83d6nkg9qq5c02vfeqajzxc6gvdaayzmswaewjfz43hwwyumsnsw9gj,3,0.018508236165093468
erd16ltlqp89p2hy99nq83ucc0y2c59nh9laxgk3vncdfzmcy8fshj8q6ndmvc,3,0.018508236165093468
erd17x7spkev49gmlqv86kt6en6j4ufchdple97jw2dclns66cw7ltvq4zt5gz,3,0.018508236165093468
erd12lqsa76aagw7c4fqxa5lexz3qpcm69gyvxcukmr2wlrcezhme20qkc2u5r,3,0.018508236165093468
erd1zr9gu7h745aq2qms2edxlk67xxq032sg8kayj07m5kwm6lxlhllqc9799n,3,0.018508236165093468
erd1uw3z90sxvhq5z43nkk2qtc30uxsv3xtstvlz74f0taq6c50qg5usjy7h4a,3,0.018508236165093468
erd1y9muck9tzxxgjgyn20tgcgttyd362awvptjcgmwvgafmhfl65was6sark5,3,0.018508236165093468
erd1knd22enm87f8hyzt7jqw5s302expgc4ka80arkl2h5hdwfy9mksqe08epg,3,0.018508236165093468
erd1kpwff503l6202xx3vtumlqy6rzwswd4cmlev4kk54zeqpy8sycmsx0efr0,3,0.018508236165093468
erd1ggas5zumg7y57mhqmjs07jdehl07kf32uver3ystdpaspkhyztvs5y7f0v,3,0.018508236165093468
erd1xz6gwwvdsqhwgyqe8mpxray8usjnwr75m289z8ult6cp4agpkfcsyccdtr,3,0.018508236165093468
erd1x9xadzeah4kyre2ruecvncvg7xjcdpxuuxwhnjlm43drlww0evdq3letua,3,0.018508236165093468
erd14227p6rs2vdw5q9vheaxylcs4d2pu5t2q2zhcsu6c69t3gk4sdlster8mf,3,0.018508236165093468
erd1evkdnkz8v3fzjdaytklyxwfaju4taqgecea48c3xmjy9ymc8385skq3znr,3,0.018508236165093468
erd1qqqqqqqqqqqqqpgqytdhukwwqtrcptjs283falhqftwht7pps28sfcskls,3,0.018508236165093468
erd1q73jm67fzu8zmy34mg8mg95u5k43ltuhnufmr05q8velhasvx5xsmygh6w,3,0.018508236165093468
erd1qtsvmjggneq4z30qm2hz4xcyjfrmxegdejlu090fxkrfyacu0kjqx777tn,3,0.018508236165093468
erd17z2xzz9sehxglwhurmfjjy3xtptrjtsgvq4sqyx6apg7l8wtep6qvsj8gj,3,0.018508236165093468
erd1lefzm7ycn5fgtstxpeqedsh2rw8mu8c4kv00dqz5p0v7rds76u0sjguuj8,3,0.018508236165093468
erd1xng8lxhkt4mprqg02kggvwu4kukyezrjdkgyzumr45z4em7fprrqe29cd3,3,0.018508236165093468
erd16kryjz6g4dsez6wmf3llpt9rnsr2pfn8usg7e46g6xusju2l89wq3f07f7,3,0.018508236165093468
erd1fjnszmv5d25k99ndv8lhdjlcx9j5vylvtchrkl7ztjagmctkaq6qf75924,3,0.018508236165093468
erd1df8gy37umvwl6mlym2cj4f3c03766acwmqhvfek3dzhv9k5055eqhty4xj,3,0.018508236165093468
erd1z6hh0pmfvuhn8sx4fwlmkp3egex5w8m7r7q0x4kchhxzw3ktyqqsajpnlt,3,0.018508236165093468
erd15dfqfhkzce4u73760s4crc53am9uv8rl0rlpzs5ut4r6vwvnvumqr4tqfj,3,0.018508236165093468
erd1dwdfe229asrmd6e79ektparkly6rd9y3nh2susz5c90w6j6rmyaqfvgm4n,3,0.018508236165093468
